filepath,filename,class_name,label_id,split,raw_source_id,G09_Date_Magnification,G14_RAWSource
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Adenovirus/10_1.tif,10_1.tif,Adenovirus,0,train,train/Adenovirus/A4-080201_7.tif,2009-10-19 14:30:14 | 73000,train/Adenovirus/A4-080201_7.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_11.tif,71_11.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_12.tif,71_12.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_13.tif,71_13.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_14.tif,71_14.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_15.tif,71_15.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_2.tif,71_2.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_3.tif,71_3.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_4.tif,71_4.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_5.tif,71_5.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_6.tif,71_6.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_7.tif,71_7.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_8.tif,71_8.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/71_9.tif,71_9.tif,Rift Valley,12,train,train/Rift Valley/6219.tif,2010-06-10 09:40:18 | 105000,train/Rift Valley/6219.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_1.tif,72_1.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_10.tif,72_10.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_11.tif,72_11.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_12.tif,72_12.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_13.tif,72_13.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_14.tif,72_14.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_15.tif,72_15.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_2.tif,72_2.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_3.tif,72_3.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_4.tif,72_4.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_5.tif,72_5.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_6.tif,72_6.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_7.tif,72_7.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_8.tif,72_8.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/72_9.tif,72_9.tif,Rift Valley,12,train,train/Rift Valley/6221.tif,2010-06-10 09:40:03 | 105000,train/Rift Valley/6221.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/73_1.tif,73_1.tif,Rift Valley,12,train,train/Rift Valley/6225.tif,2010-06-10 09:40:00 | 150000,train/Rift Valley/6225.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/73_2.tif,73_2.tif,Rift Valley,12,train,train/Rift Valley/6225.tif,2010-06-10 09:40:00 | 150000,train/Rift Valley/6225.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/73_3.tif,73_3.tif,Rift Valley,12,train,train/Rift Valley/6225.tif,2010-06-10 09:40:00 | 150000,train/Rift Valley/6225.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_1.tif,74_1.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_2.tif,74_2.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_3.tif,74_3.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_4.tif,74_4.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_5.tif,74_5.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_6.tif,74_6.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_7.tif,74_7.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/74_8.tif,74_8.tif,Rift Valley,12,train,train/Rift Valley/6229.tif,2010-06-10 09:40:13 | 150000,train/Rift Valley/6229.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_1.tif,75_1.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_2.tif,75_2.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_3.tif,75_3.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_4.tif,75_4.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_5.tif,75_5.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_6.tif,75_6.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_7.tif,75_7.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_8.tif,75_8.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/75_9.tif,75_9.tif,Rift Valley,12,train,train/Rift Valley/6234.tif,2010-06-10 09:40:04 | 150000,train/Rift Valley/6234.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_1.tif,76_1.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_10.tif,76_10.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_11.tif,76_11.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_12.tif,76_12.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_13.tif,76_13.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_14.tif,76_14.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_15.tif,76_15.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_2.tif,76_2.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_3.tif,76_3.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_4.tif,76_4.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_5.tif,76_5.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_6.tif,76_6.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_7.tif,76_7.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_8.tif,76_8.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/76_9.tif,76_9.tif,Rift Valley,12,train,train/Rift Valley/6237.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6237.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_1.tif,77_1.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_10.tif,77_10.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_11.tif,77_11.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_12.tif,77_12.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_13.tif,77_13.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_14.tif,77_14.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_2.tif,77_2.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_3.tif,77_3.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_4.tif,77_4.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_5.tif,77_5.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_6.tif,77_6.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_7.tif,77_7.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_8.tif,77_8.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/77_9.tif,77_9.tif,Rift Valley,12,train,train/Rift Valley/6243.tif,2010-06-10 09:40:12 | 150000,train/Rift Valley/6243.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_1.tif,7_1.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_10.tif,7_10.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_11.tif,7_11.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_12.tif,7_12.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_13.tif,7_13.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_14.tif,7_14.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_15.tif,7_15.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_16.tif,7_16.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_17.tif,7_17.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_18.tif,7_18.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_19.tif,7_19.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_2.tif,7_2.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
/content/tem_virus_dataset_extracted/TEM virus dataset/context_virus_1nm_256x256/train/Rift Valley/7_20.tif,7_20.tif,Rift Valley,12,train,train/Rift Valley/1155.tif,2010-06-10 09:40:02 | 73000,train/Rift Valley/1155.tif
